brand,oem,catalog_products,compatible_printers,oem_search_signal,printer_search_signal_dedup,market_demand_estimate,market_data_confidence,competition_index_avg,bid_low_avg_eur,bid_high_avg_eur,initial_state,top_google_signals
HP,W1420A,4,6,30.0,114.5,122.0,HIGH,100.0,0.34,1.29,PONECHAŤ,HP LaserJet M110w toner: 90 | HP LaserJet MFP M140w toner: 70 | HP W1420A: 30 | W1420A: 30 | W1420A toner: 20
HP,CF333A,2,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CF333A: 10
HP,CF361A,3,11,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF361A: 10 | CF361A: 10 | CF361A toner: 10 | HP CF361A toner: 10
HP,CF362A,3,11,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF362A: 10 | CF362A: 10 | CF362A toner: 10
HP,CF363A,3,11,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF363A: 10 | CF363A toner: 10 | HP CF363A toner: 10
HP,CF410XD,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF410XD: 10 | CF410XD: 10
HP,CF450A,1,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF450A: 10 | CF450A: 10
HP,CF451A,1,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF451A: 10 | CF451A: 10
HP,CF452A,1,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,CF452A: 10 | CF452A toner: 10
HP,CF453A,1,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,CF453A: 10
HP,Q5950A,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q5950A: 10 | Q5950A: 10 | HP Q5950A toner: 10
HP,Q5951A,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q5951A: 10 | Q5951A: 10
HP,Q5952A,2,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Q5952A: 10
HP,Q5953A,2,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Q5953A: 10
HP,Q7516A,3,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Q7516A: 10
HP,Q7570A,3,6,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Q7570A: 10 | Q7570A toner: 10
HP,W2010A,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,W2010A: 10 | W2010A toner: 10
HP,W2010X,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP W2010X: 10 | W2010X: 10
HP,W2011A,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,W2011A: 10
HP,W2011X,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP W2011X: 10 | W2011X: 10
HP,W2012A,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP W2012A: 10 | W2012A: 10
HP,W2012X,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,W2012X: 10
HP,W2013A,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,W2013A: 10
HP,W2013X,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,W2013X: 10
HP,W2030XH,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP W2030XH: 10 | W2030XH: 10 | W2030XH toner: 10
HP,W2031XH,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,W2031XH: 10
HP,W2032XH,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,W2032XH: 10
HP,Q2670A,1,8,10.0,0.0,10.0,MEDIUM,86.0,,,PONECHAŤ,HP Q2670A: 10 | Q2670A toner: 10
HP,Q2671A,1,8,10.0,0.0,10.0,LOW,,,,PONECHAŤ,HP Q2671A: 10
HP,Q2672A,1,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q2672A: 10 | Q2672A: 10
HP,Q6460A,1,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q6460A: 10 | Q6460A: 10
HP,Q6461A,1,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q6461A: 10 | Q6461A: 10
HP,Q6470A,1,11,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q6470A: 10 | Q6470A: 10 | HP Q6470A toner: 10
HP,Q6471A,1,11,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Q6471A: 10
HP,Q6472A,1,11,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Q6472A: 10 | Q6472A toner: 10 | HP Q6472A toner: 10
HP,Q6473A,1,11,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP Q6473A: 10 | Q6473A toner: 10
HP,Q6511A,2,9,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q6511A: 10 | Q6511A: 10 | Q6511A toner: 10
HP,Q6511X,2,9,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,HP Q6511X: 10 | Q6511X: 10 | Q6511X toner: 10
HP,CF330A,1,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF330A: 10 | CF330A toner: 10
HP,Q7581A,1,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q7581A: 10 | Q7581A: 10
HP,Q7582A,1,8,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP Q7582A: 10 | Q7582A: 10
HP,Q7583A,1,8,10.0,0.0,10.0,LOW,,,,PONECHAŤ,HP Q7583A: 10
HP,CF320A,1,0,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,CF320A: 10
HP,CF320X,1,0,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF320X: 10 | CF320X: 10 | CF320X toner: 10
HP,CF321A,1,0,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF321A: 10 | CF321A: 10
HP,CF323A,1,0,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,HP CF323A: 10 | CF323A: 10
Konica,TNP40/42,1,1,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Konica Minolta Bizhub 4020 toner: 10 | toner Konica Minolta Bizhub 4020: 10
Konica,TN222,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN222: 10
Konica,TNP36,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP36: 10 | TNP36 toner: 10
Konica,TNP44,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP44: 10 | TNP44 toner: 10
Konica,TNP48C,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP48C: 10
Konica,TNP48K,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP48K: 10 | TNP48K toner: 10
Konica,TNP48M,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP48M: 10
Konica,TNP48Y,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP48Y: 10
Konica,TNP49C,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP49C: 10
Konica,TNP49K,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP49K: 10 | TNP49K toner: 10
Konica,TNP49Y,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TNP49Y: 10
Konica,TNP63,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP63: 10 | TNP63 toner: 10
Konica,TNP75,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP75: 10 | TNP75 toner: 10
Konica,TNP76,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP76: 10 | TNP76 toner: 10
Konica,TNP79C,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP79C: 10
Konica,TNP79K,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,TNP79K: 10 | TNP79K toner: 10
Konica,TNP79M,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP79M: 10
Konica,TNP79Y,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP79Y: 10
Konica,TNP80C,1,1,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TNP80C: 10
Konica,TNP80K,1,1,10.0,0.0,10.0,MEDIUM,100.0,0.75,1.94,PONECHAŤ,TNP80K: 10 | TNP80K toner: 10
Konica,TNP80M,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP80M: 10
Konica,TNP80Y,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP80Y: 10
Konica,TN414,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN414: 10 | TN414 toner: 10
Konica,TN110,1,1,10.0,0.0,10.0,LOW,50.0,,,PONECHAŤ,TN110: 10
Konica,TN211,1,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN211 toner: 10
Konica,TN219,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN219: 10
Konica,TN221C,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TN221C: 10
Konica,TN221K,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN221K: 10
Konica,TN221M,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN221M: 10
Konica,TN221Y,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN221Y: 10
Konica,TN227C,1,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN227C: 10 | TN227C toner: 10
Konica,TN227K,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TN227K: 10
Konica,TN227M,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN227M: 10
Konica,TN227Y,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN227Y: 10
Konica,TN311,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN311: 10 | TN311 toner: 10
Konica,TN314K,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN314K: 10 | TN314K toner: 10
Konica,TN320,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN320: 10 | TN320 toner: 10
Konica,TN324C,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN324C: 10 | TN324C toner: 10
Konica,TN324K,1,2,10.0,0.0,10.0,MEDIUM,100.0,0.91,1.84,PONECHAŤ,TN324K: 10 | TN324K toner: 10
Konica,TN412,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN412: 10
Konica,TN512C,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN512C: 10
Konica,TN512M,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN512M: 10
Konica,TN513,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TN513: 10 | TN513 toner: 10
Konica,TN612C,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN612C: 10
Konica,TN612K,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN612K: 10
Konica,TN612Y,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TN612Y: 10
Konica,TN616K,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN616K: 10
Konica,TN616Y,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TN616Y: 10
Konica,TN710,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN710: 10
Konica,TN711C,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TN711C: 10
Konica,TN711K,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,TN711K: 10
Konica,TN711M,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN711M: 10
Konica,TN711Y,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TN711Y: 10
Konica,TNP24,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Konica TNP24: 10 | TNP24: 10 | TNP24 toner: 10
Konica,TNP27K,1,1,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,TNP27K: 10 | TNP27K toner: 10
Konica,TNP34,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP34: 10
Konica,TNP35,2,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,TNP35: 10 | TNP35 toner: 10
Konica,TNP37,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP37: 10
Konica,TNP41,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Konica TNP41: 10 | TNP41: 10 | TNP41 toner: 10
Konica,TNP42,1,1,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Konica Minolta Bizhub 4020 toner: 10 | toner Konica Minolta Bizhub 4020: 10
Konica,TNP50K,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP50K: 10
Konica,TNP51K,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP51K: 10
Konica,TNP55,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,TNP55: 10
Kyocera,TK-170,4,7,0.0,10.0,10.0,MEDIUM,,,,PONECHAŤ,Kyocera Ecosys P2135DN toner: 10 | toner Kyocera Ecosys P2135DN: 10 | Kyocera P2135DN toner: 10 | P2135DN toner: 10
Kyocera,TK-580C,3,3,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Kyocera Ecosys P6021CDN toner: 10 | toner Kyocera Ecosys P6021CDN: 10 | Kyocera P6021CDN toner: 10
Kyocera,TK-580K,3,3,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Kyocera Ecosys P6021CDN toner: 10 | toner Kyocera Ecosys P6021CDN: 10 | Kyocera P6021CDN toner: 10
Kyocera,TK-580M,3,3,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Kyocera Ecosys P6021CDN toner: 10 | toner Kyocera Ecosys P6021CDN: 10 | Kyocera P6021CDN toner: 10
Kyocera,TK-580Y,3,3,0.0,10.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Kyocera Ecosys P6021CDN toner: 10 | toner Kyocera Ecosys P6021CDN: 10 | Kyocera P6021CDN toner: 10
Kyocera,TK-4105,1,4,0.0,10.0,10.0,LOW,,,,PONECHAŤ,2200 toner: 10
Lexmark,W850H21G,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,W850H21G: 10
Samsung,MLT-D309E,1,2,0.0,10.0,10.0,LOW,,,,PONECHAŤ,6510 toner: 10
Samsung,MLT-D309L,1,2,0.0,10.0,10.0,LOW,,,,PONECHAŤ,6510 toner: 10
Samsung,MLT-D309S,1,2,0.0,10.0,10.0,LOW,,,,PONECHAŤ,6510 toner: 10
Samsung,MLT-P309E,1,2,0.0,10.0,10.0,LOW,,,,PONECHAŤ,6510 toner: 10
Xerox,106R04348,3,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R04348: 10 | 106R04348: 10 | 106R04348 toner: 10 | Xerox 106R04348 toner: 10
Xerox,006R04403,2,3,10.0,0.0,10.0,MEDIUM,100.0,0.36,1.33,PONECHAŤ,Xerox 006R04403: 10 | 006R04403: 10 | 006R04403 toner: 10 | Xerox 006R04403 toner: 10
Xerox,006R04380,3,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04380: 10 | 006R04380: 10 | 006R04380 toner: 10
Xerox,006R04381,3,5,10.0,0.0,10.0,MEDIUM,100.0,0.38,1.52,PONECHAŤ,Xerox 006R04381: 10 | 006R04381: 10
Xerox,006R04395,2,2,10.0,0.0,10.0,MEDIUM,100.0,0.48,3.88,PONECHAŤ,Xerox 006R04395: 10 | 006R04395: 10 | 006R04395 toner: 10
Xerox,006R04396,2,2,10.0,0.0,10.0,MEDIUM,85.5,,,PONECHAŤ,Xerox 006R04396: 10 | 006R04396: 10
Xerox,006R04397,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04397: 10 | 006R04397: 10
Xerox,006R04398,2,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R04398: 10
Xerox,106R02182,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02182: 10 | 106R02182: 10 | 106R02182 toner: 10 | Xerox 106R02182 toner: 10
Xerox,106R01379,2,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01379: 10 | 106R01379: 10 | 106R01379 toner: 10 | Xerox 106R01379 toner: 10
Xerox,106R02306,3,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02306: 10 | 106R02306: 10
Xerox,106R03623,3,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03623: 10 | 106R03623: 10 | 106R03623 toner: 10 | Xerox 106R03623 toner: 10
Xerox,106R01627,2,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R01627: 10
Xerox,106R01629,2,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R01629: 10
Xerox,106R01630,2,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01630: 10
Xerox,106R01631,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R01631: 10 | 106R01631: 10 | 106R01631 toner: 10
Xerox,106R01632,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01632: 10
Xerox,106R01633,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R01633: 10 | 106R01633: 10
Xerox,106R01634,1,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01634: 10 | 106R01634: 10 | 106R01634 toner: 10 | Xerox 106R01634 toner: 10
Xerox,106R02760,2,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02760: 10 | 106R02760: 10 | 106R02760 toner: 10
Xerox,106R02761,2,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02761: 10 | 106R02761: 10
Xerox,106R02762,2,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02762: 10 | 106R02762: 10
Xerox,106R02763,2,4,10.0,0.0,10.0,MEDIUM,67.0,,,PONECHAŤ,Xerox 106R02763: 10 | 106R02763: 10 | 106R02763 toner: 10
Xerox,106R01601,2,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01601: 10
Xerox,106R01602,2,4,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01602: 10
Xerox,106R01603,2,4,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R01603: 10
Xerox,106R01604,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01604: 10 | 106R01604: 10
Xerox,106R03585,2,2,10.0,0.0,10.0,MEDIUM,71.5,,,PONECHAŤ,Xerox 106R03585: 10 | 106R03585: 10
Xerox,106R01487,3,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R01487: 10 | 106R01487: 10 | 106R01487 toner: 10
Xerox,106R02312,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R02312: 10 | 106R02312: 10 | 106R02312 toner: 10 | Xerox 106R02312 toner: 10
Xerox,006R04404,2,3,10.0,0.0,10.0,MEDIUM,100.0,0.49,2.4,PONECHAŤ,Xerox 006R04404: 10 | 006R04404: 10 | 006R04404 toner: 10 | Xerox 006R04404 toner: 10
Xerox,006R01704,1,5,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R01704: 10
Xerox,006R01758,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R01758: 10
Xerox,006R01759,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R01759: 10
Xerox,006R01760,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R01760: 10
Xerox,006R01761,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01761: 10
Xerox,106R04349,1,4,10.0,0.0,10.0,MEDIUM,100.0,0.32,2.33,PONECHAŤ,Xerox 106R04349: 10 | 106R04349: 10 | 106R04349 toner: 10
Xerox,006R04379,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04379: 10 | 006R04379: 10 | 006R04379 toner: 10
Xerox,006R04728,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R04728: 10
Xerox,006R04387,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04387: 10 | 006R04387: 10 | 006R04387 toner: 10
Xerox,006R04388,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04388: 10 | 006R04388: 10
Xerox,006R04389,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R04389: 10 | 006R04389: 10
Xerox,006R04390,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04390: 10 | 006R04390: 10
Xerox,006R04362,2,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R04362: 10
Xerox,006R04363,2,2,10.0,0.0,10.0,LOW,71.0,,,PONECHAŤ,006R04363: 10
Xerox,006R04368,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04368: 10 | 006R04368: 10
Xerox,006R04369,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R04369: 10
Xerox,006R04370,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R04370: 10
Xerox,006R04371,2,2,10.0,0.0,10.0,LOW,43.0,,,PONECHAŤ,006R04371: 10
Xerox,006R04832,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R04832: 10
Xerox,006R04833,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R04833: 10
Xerox,006R04834,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R04834: 10
Xerox,006R04835,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R04835: 10 | 006R04835: 10
Xerox,006R01561,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R01561: 10
Xerox,006R01693,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01693: 10 | 006R01693: 10
Xerox,006R01694,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01694: 10 | 006R01694: 10
Xerox,006R01695,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01695: 10 | 006R01695: 10
Xerox,006R01696,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01696: 10 | 006R01696: 10
Xerox,106R03621,2,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03621: 10 | 106R03621: 10
Xerox,106R03483,1,2,0.0,10.0,10.0,LOW,,,,PONECHAŤ,6510 toner: 10
Xerox,106R01570,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01570: 10
Xerox,106R01571,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01571: 10 | 106R01571: 10
Xerox,006R01731,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01731: 10 | 006R01731: 10 | 006R01731 toner: 10
Xerox,106R03396,1,3,10.0,0.0,10.0,MEDIUM,98.0,,,PONECHAŤ,Xerox 106R03396: 10 | 106R03396: 10
Xerox,006R01819,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01819: 10 | 006R01819: 10 | 006R01819 toner: 10
Xerox,106R03532,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03532: 10 | 106R03532: 10 | 106R03532 toner: 10
Xerox,106R03533,2,2,10.0,0.0,10.0,MEDIUM,57.0,,,PONECHAŤ,Xerox 106R03533: 10 | 106R03533: 10
Xerox,106R03534,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03534: 10
Xerox,106R03535,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03535: 10
Xerox,106R03745,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03745: 10 | 106R03745: 10
Xerox,106R03746,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03746: 10 | 106R03746: 10
Xerox,106R03747,1,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03747: 10 | 106R03747: 10
Xerox,106R03748,1,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03748: 10 | 106R03748: 10
Xerox,006R01828,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01828: 10 | 006R01828: 10
Xerox,006R01829,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01829: 10 | 006R01829: 10
Xerox,006R01830,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01830: 10 | 006R01830: 10
Xerox,006R01831,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,006R01831: 10
Xerox,006R01573,1,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01573: 10 | 006R01573: 10 | 006R01573 toner: 10 | Xerox 006R01573 toner: 10
Xerox,006R01160,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01160: 10 | 006R01160: 10 | 006R01160 toner: 10
Xerox,006R01461,1,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01461: 10 | 006R01461: 10
Xerox,006R01462,1,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01462: 10 | 006R01462: 10
Xerox,006R01463,1,4,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01463: 10 | 006R01463: 10
Xerox,006R01464,1,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01464: 10 | 006R01464: 10
Xerox,006R01518,1,6,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01518: 10 | 006R01518: 10
Xerox,006R01519,1,6,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01519: 10 | 006R01519: 10
Xerox,006R01520,1,6,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01520: 10 | 006R01520: 10
Xerox,006R01379,1,3,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01379: 10 | 006R01379: 10
Xerox,006R01380,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01380: 10
Xerox,006R01381,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01381: 10
Xerox,006R01382,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01382: 10
Xerox,006R01701,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01701: 10 | 006R01701: 10
Xerox,006R01702,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01702: 10 | 006R01702: 10
Xerox,006R01703,1,5,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01703: 10 | 006R01703: 10
Xerox,006R04360,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R04360: 10 | 006R04360: 10
